Date,1 Mo,2 Mo,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr,β0_nss,β1_nss,β2_nss,β3_nss,tau0_nss,tau1_nss,residual_nss,β0_ns,β1_ns,β2_ns,tau_ns,residual_ns
7/8/22,1.57,1.92,1.98,,2.68,2.96,3.12,3.14,3.13,3.16,3.09,3.53,3.27,0.27412516427965894,-0.2567917858917415,-0.2122269985640066,0.049735275319523806,758.7668163606755,20.08820581493498,5.7941637800270185e-05,0.5586946273121065,-0.5333043946846042,-0.26949382728340743,4049.4182372032483,0.00028489757138107824
7/7/22,1.55,1.9,1.95,,2.64,2.87,3.03,3.05,3.05,3.07,3.01,3.45,3.2,0.8241194136729879,-0.8056916531939617,-0.8439448706547753,0.050015241004363595,896.4100151551985,30.189879053526436,8.429915044852797e-05,0.9084420504128525,-0.8835819460188026,-0.6803256017279649,3439.7888611057174,0.0002617439229696731
7/6/22,1.36,1.7,1.9,,2.62,2.82,2.97,2.99,2.96,2.99,2.93,3.42,3.14,0.6524128785829495,-0.6311508214243879,-2.0251042570816975,0.7499470227122687,1363.8091483323594,569.1433416980709,0.00019148836036791126,0.3038637667883577,-0.2799939758023098,-0.11043720960489992,2519.2504636803924,0.00029822490798646475
7/5/22,1.33,1.71,1.9,,2.59,2.77,2.82,2.82,2.82,2.87,2.82,3.31,3.05,0.9582872422333036,-0.9369296926641186,3.239141431188208,-6.309396072435263,1263.046174952436,2041.59657466926,0.0001730129182473284,1.2041696211585566,-1.1809307123787844,-0.92696083357679,4299.988575416266,0.00025605627302399095
7/1/22,1.27,1.68,1.73,,2.52,2.79,2.84,2.85,2.88,2.92,2.88,3.35,3.11,0.2568319013588542,-0.23647261385440171,0.5103384066882596,-1.7177712114421868,577.3370486283816,1715.1407028581095,0.00018798720683866038,0.8887444545218147,-0.8657668960334708,-0.6630507349571023,3109.7831146814506,0.00029931192369756887
6/30/22,1.28,1.68,1.72,,2.51,2.8,2.92,2.99,3.01,3.04,2.98,3.38,3.14,0.29332017699840834,-0.27308837680269293,-0.7901281304104648,0.3201896222788462,813.1586075425416,318.79654508857107,0.00019126632835896203,1.0034827295053703,-0.9800273760690967,-0.7057454806519349,4040.9313554564146,0.0003400245991578689
6/29/22,1.12,1.53,1.78,,2.55,2.88,3.06,3.13,3.15,3.17,3.1,3.46,3.22,0.24704762474439254,-0.2265019479282942,1.4525402132345677,-3.326739813707893,797.004279884278,1896.7160514080658,0.000279241028406765,0.3805944139460821,-0.35681786497246604,-0.08660684378302397,3488.4646892729306,0.0004526722509790779
6/28/22,1.12,1.59,1.79,,2.55,2.88,3.1,3.21,3.25,3.27,3.2,3.55,3.3,0.020363921699224536,8.430235563054534e-05,-0.90526061681067,0.4337117686418128,1410.3557181420465,411.60832721676985,0.00027015169254840745,0.15269284535097138,-0.12868004407629274,-0.012446923581377839,1311.4357666997885,0.0004712069375660273
6/27/22,1.16,1.57,1.79,,2.56,2.89,3.08,3.21,3.24,3.27,3.2,3.56,3.31,0.48180481029514605,-0.46079617365247727,3.5879438409094053,-8.88805011568813,1315.9515757231766,3254.191577047051,0.0002784952470725848,0.7946374729471046,-0.770438511460323,-0.4430974404262087,4105.990472057838,0.0004708383807670753
6/24/22,1.19,1.6,1.73,,2.51,2.83,3.04,3.13,3.18,3.19,3.13,3.51,3.26,1.1184655858978225,-1.0981459688464663,-2.701563122909142,0.707134241740466,1581.3930559758933,504.5392003976308,0.00024169227167206291,0.3529752173159582,-0.32919001010118154,-0.10511946818323917,2785.944066901183,0.00042715742779347507
6/23/22,1.12,1.54,1.65,,2.44,2.78,3.01,3.12,3.14,3.16,3.09,3.45,3.21,-0.05273745463113314,0.06387688653416744,0.11334373827728078,0.2565186022084931,17.757916441244465,166.1971199523175,2.367625691192277e-05,0.75637111907763,-0.7330619760047092,-0.411367962091944,4087.8998348980163,0.00045096944830899215
6/22/22,0.98,1.42,1.61,,2.4,2.79,3.06,3.2,3.22,3.24,3.16,3.49,3.25,0.8554267790422464,-0.8355770524302366,4.475332279556433,-13.150812392128906,1501.6403120019659,4142.096209689995,0.00032388989666293975,0.8523392949054628,-0.8291541085982148,-0.5044584235059714,3885.082157647481,0.0005511673178652855
6/21/22,1.08,1.48,1.7,,2.46,2.92,3.21,3.35,3.38,3.39,3.31,3.63,3.39,0.5498831511747766,-0.5370812487905685,-0.4242521723619865,0.07108660524918219,1255.764336442412,22.350689161997146,7.224080023193486e-05,0.24164528869729,-0.21743918610441004,-0.04352102141865756,1880.6105482078578,0.0005821114922437128
6/17/22,1.15,1.5,1.63,,2.25,2.86,3.17,3.35,3.34,3.34,3.25,3.55,3.3,1.0371231211314462,-1.0245156370664699,-0.8376500844268548,0.06988384563272804,2132.0009001840613,23.28578533020409,5.085346116833117e-05,0.23004743127933003,-0.20624263722931946,-0.027921154419142093,1985.5279153756487,0.000556194100674168
6/16/22,1.19,1.47,1.59,,2.24,2.88,3.14,3.33,3.35,3.36,3.28,3.59,3.35,0.7909755801786594,-0.7781943498325663,-0.6667596669551057,0.06991381241403238,1458.7675829675436,24.511526648560864,5.612161003360481e-05,0.895557134182987,-0.8716676821025746,-0.6367277189122119,2818.5788964585895,0.0005694531700200298
6/15/22,1.21,1.56,1.74,,2.32,2.93,3.2,3.35,3.38,3.39,3.33,3.64,3.39,0.7025769777413174,-0.681843136693772,5.2426612494893226,-9.467899196024899,1214.2392909452815,2114.3527378903113,0.00029261318341591744,0.26065279381764406,-0.2362832747307403,-0.031514660667191254,2248.8800787732453,0.000531522167011151
